newgrange_s1r1_1,,,,,,,,,,,
T60,,0.663,0.497,0.3675,0.291,0.242,0.247,0.2495,0.282,0.2205,0.147
STI male,,0.89 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s1r6_1,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.638,0.508,0.272,0.267,0.295,0.273,0.263,0.259,0.217,0.145
T30 [s],,0.6,0.603,0.308,0.277,0.286,0.266,0.254,0.279,0.23,0.158
T60,,0.619,0.5555,0.29,0.272,0.2905,0.2695,0.2585,0.269,0.2235,0.1515
STI male,,0.89 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s1r6_2,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.603,0.502,0.27,0.189,0.222,0.258,0.275,0.251,0.22,0.141
T30 [s],,0.535,0.498,0.307,0.251,0.26,0.255,0.276,0.266,0.231,0.148
T60,,0.569,0.5,0.2885,0.22,0.241,0.2565,0.2755,0.2585,0.2255,0.1445
STI male,,0.89 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s1r6_3,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.602,0.5,0.283,0.253,0.252,0.26,0.247,0.25,0.222,0.139
T30 [s],,0.508,0.48,0.306,0.256,0.264,0.262,0.266,0.252,0.236,0.155
T60,,0.555,0.49,0.2945,0.2545,0.258,0.261,0.2565,0.251,0.229,0.147
STI male,,0.88 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s1r6_4,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.658,0.372,0.317,0.243,0.239,0.237,0.243,0.272,0.208,0.143
T30 [s],,0.657,0.546,0.318,0.286,0.246,0.249,0.261,0.276,0.228,0.156
T60,,0.6575,0.459,0.3175,0.2645,0.2425,0.243,0.252,0.274,0.218,0.1495
STI male,,0.86 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s2r1_1,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.65,0.516,0.312,0.294,0.264,0.265,0.275,0.295,0.243,0.188
T30 [s],,0.618,0.522,0.29,0.261,0.267,0.267,0.278,0.295,0.248,0.193
T60,,0.634,0.519,0.301,0.2775,0.2655,0.266,0.2765,0.295,0.2455,0.1905
STI male,,0.87 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s2r1_2,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.599,0.61,0.377,0.267,0.259,0.274,0.313,0.285,0.258,0.183
T30 [s],,0.572,0.562,0.354,0.276,0.256,0.269,0.293,0.287,0.255,0.179
T60,,0.5855,0.586,0.3655,0.2715,0.2575,0.2715,0.303,0.286,0.2565,0.181
STI male,,0.86 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s2r1_3,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.519,0.579,0.283,0.207,0.311,0.249,0.303,0.279,0.24,0.178
T30 [s],,0.656,0.554,0.33,0.235,0.276,0.263,0.274,0.279,0.25,0.181
T60,,0.5875,0.5665,0.3065,0.221,0.2935,0.256,0.2885,0.279,0.245,0.1795
STI male,,0.90 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s2r1_4,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.645,0.531,0.318,0.271,0.264,0.268,0.304,0.295,0.247,0.187
T30 [s],,0.619,0.564,0.34,0.261,0.255,0.271,0.303,0.29,0.253,0.189
T60,,0.632,0.5475,0.329,0.266,0.2595,0.2695,0.3035,0.2925,0.25,0.188
STI male,,0.85 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s3r1_1,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.659,0.504,0.334,0.284,0.245,0.266,0.281,0.302,0.259,0.184
T30 [s],,0.581,0.527,0.317,0.275,0.249,0.268,0.293,0.302,0.258,0.189
T60,,0.62,0.5155,0.3255,0.2795,0.247,0.267,0.287,0.302,0.2585,0.1865
STI male,,0.85 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s3r1_2,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.689,0.7,0.315,0.272,0.28,0.271,0.286,0.304,0.259,0.186
T30 [s],,0.589,0.615,0.282,0.27,0.278,0.289,0.282,0.302,0.267,0.188
T60,,0.639,0.6575,0.2985,0.271,0.279,0.28,0.284,0.303,0.263,0.187
STI male,,0.84 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s3r1_3,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.567,0.42,0.309,0.266,0.274,0.246,0.281,0.289,0.256,0.183
T30 [s],,0.586,0.549,0.357,0.262,0.26,0.279,0.296,0.295,0.256,0.191
T60,,0.5765,0.4845,0.333,0.264,0.267,0.2625,0.2885,0.292,0.256,0.187
STI male,,0.87 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s3r1_4,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.711,0.663,0.337,0.242,0.305,0.321,0.278,0.308,0.259,0.185
T30 [s],,0.597,0.582,0.341,0.28,0.266,0.302,0.288,0.293,0.261,0.184
T60,,0.654,0.6225,0.339,0.261,0.2855,0.3115,0.283,0.3005,0.26,0.1845
STI male,,0.83 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s4r1_1,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
T20 [s],,0.385,0.534,0.386,0.229,0.273,0.291,0.29,0.283,0.242,0.173
T30 [s],,0.367,0.453,0.387,0.265,0.256,0.269,0.277,0.287,0.251,0.174
T60,,0.376,0.4935,0.3865,0.247,0.2645,0.28,0.2835,0.285,0.2465,0.1735
STI male,,0.90 (Excellent),,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
newgrange_s4r1_2,,,,,,,,,,,
,,31.5,63,125,250,500,1000,2000,4000,8000,16000
